"","pid","ahid","asex","amastat","aage","aqfachi","alknbrd","apaygu","aregion","wave1","bhid","bsex","bmastat","bage","bqfachi","blknbrd","bpaygu","bregion","wave2","paych","change_pay"
"8486",18687032,1724037,2,1,42,7,1,65,18,1,2939924,2,1,43,7,1,78,18,1,13,13
"8487",18687067,1724037,1,6,20,7,1,563.333312988281,18,1,2939924,1,6,21,7,1,NA,18,1,NA,NA
"8488",18688128,1724126,1,1,76,5,1,NA,18,1,2940221,1,1,77,NA,NA,NA,18,1,NA,NA
"8489",18688152,1724126,2,1,78,7,1,NA,18,1,2940221,2,1,79,7,2,NA,18,1,NA,NA
"8490",18690351,1724312,1,1,62,5,1,NA,18,1,2940361,1,1,63,5,1,NA,18,1,NA,NA
"8491",18690386,1724312,2,1,62,7,1,NA,18,1,2940361,2,1,63,7,1,NA,18,1,NA,NA
"8492",18691471,1724401,2,1,45,4,1,1340.03076171875,18,1,2940507,2,1,46,4,1,1566.83642578125,18,1,226.8056640625,226.8056640625
"8493",18691501,1724401,1,1,42,7,1,1950,18,1,2940507,1,1,43,7,1,2166.66674804688,18,1,216.666748046875,216.666748046875
"8494",18692621,1724509,2,1,54,4,1,NA,18,1,2940647,2,3,55,4,1,NA,18,1,NA,NA
"8495",18693717,1724592,1,1,40,3,1,2001.53967285156,18,1,2940795,1,1,41,3,2,2139.64599609375,18,1,138.106323242188,138.106323242188
"8496",18693741,1724592,2,1,37,7,1,268.666656494141,18,1,2940795,2,1,38,7,1,277.333343505859,18,1,8.66668701171875,8.66668701171875
"8497",18693776,1724592,1,6,16,5,1,156,18,1,2940795,1,6,17,4,1,173.33332824707,18,1,17.3333282470703,17.3333282470703
"8498",18694837,1724681,2,1,53,7,1,821.632019042969,18,1,2941082,2,1,54,7,1,951.758056640625,18,1,130.126037597656,130.126037597656
"8499",18694861,1724681,1,1,54,4,1,NA,18,1,2941082,1,1,55,4,1,NA,18,1,NA,NA
"8500",18695957,1724789,2,6,34,2,1,1601.23168945312,18,1,2941228,2,6,35,2,1,1124.86535644531,18,1,-476.366333007812,-476.366333007812
"8501",18697089,1724878,2,1,44,7,1,216.66667175293,18,1,2941295,2,1,45,7,1,260,18,1,43.3333282470703,43.3333282470703
"8502",18697119,1724878,1,1,44,7,1,790.608154296875,18,1,2941295,1,1,45,7,1,916.705200195312,18,1,126.097045898438,126.097045898438
"8503",18697143,1724878,2,3,76,7,1,NA,18,1,2941295,2,3,77,7,1,NA,18,1,NA,NA
"8504",18697178,1724878,2,6,21,4,1,NA,18,1,2941589,2,6,22,4,2,NA,18,1,NA,NA
"8505",18699316,1725068,1,1,42,7,1,637,18,1,2941791,1,1,43,7,1,632.666687011719,18,1,-4.33331298828125,-4.33331298828125
"8506",18699359,1725068,2,1,35,7,1,220.880111694336,18,1,2941791,2,1,36,7,1,205.83332824707,18,1,-15.0467834472656,-15.0467834472656
"8507",18700438,1725157,1,1,45,NA,NA,NA,18,1,2942151,1,1,46,NA,NA,NA,18,1,NA,NA
"8508",18700462,1725157,2,1,38,7,1,331.688110351562,18,1,2942151,2,1,39,7,1,NA,18,1,NA,NA
"8509",18700497,1725157,1,6,15,5,1,NA,18,1,2942151,1,6,16,5,1,NA,18,1,NA,NA
"8510",18701558,1725246,2,2,26,5,1,730.56201171875,18,1,2942518,2,2,27,5,1,NA,18,1,NA,NA
"8511",18701582,1725246,1,2,20,4,1,NA,18,1,2942518,1,2,21,4,1,945.560729980469,18,1,NA,NA
"8512",18702678,1725343,2,5,35,4,1,NA,18,1,2942658,2,4,36,4,1,NA,18,1,NA,NA
"8513",18703798,1725432,1,1,54,4,1,NA,18,1,2942801,1,1,54,4,1,NA,18,1,NA,NA
"8514",18713866,1726277,1,1,37,2,1,2344.8037109375,18,1,2942941,1,1,38,2,1,2494.91918945312,18,1,150.115478515625,150.115478515625
"8515",18713904,1726277,2,1,35,2,1,NA,18,1,2942941,2,1,36,2,1,NA,18,1,NA,NA
"8516",18714986,1726366,1,1,33,5,1,836.333312988281,18,1,2943239,1,1,34,5,1,1174.47595214844,18,1,338.142639160156,338.142639160156
"8517",18715028,1726366,2,1,33,5,1,508.945709228516,18,1,2943239,2,1,34,5,1,611.970825195312,18,1,103.025115966797,103.025115966797
"8518",18716113,1726463,2,5,26,5,1,NA,18,1,2943514,2,1,27,5,2,NA,18,1,NA,NA
"8519",18717233,1726552,1,1,42,2,1,2809.16088867188,18,1,2943794,1,1,43,2,1,3705,18,1,895.839111328125,895.839111328125
"8520",18717268,1726552,2,1,39,2,NA,NA,18,1,2943794,2,1,40,2,NA,NA,18,1,NA,NA
"8521",18718353,1726641,1,1,38,7,1,1266.974609375,18,1,2944081,1,1,39,7,1,1467.91662597656,18,1,200.942016601562,200.942016601562
"8522",18718388,1726641,2,1,35,4,1,346.666656494141,18,1,2944081,2,1,36,4,1,273,18,1,-73.6666564941406,-73.6666564941406
"8523",18720587,1726838,2,1,28,2,1,1174.90380859375,18,1,2944367,2,1,29,2,1,1317.01306152344,18,1,142.109252929688,142.109252929688
"8524",18720617,1726838,1,1,27,2,1,2001.53967285156,18,1,2944367,1,1,28,2,1,2101.61669921875,18,1,100.077026367188,100.077026367188
"8525",18721702,1726927,1,1,26,4,1,880.677429199219,18,1,2944529,1,1,27,4,1,948.650024414062,18,1,67.9725952148438,67.9725952148438
"8526",18721737,1726927,2,1,24,5,1,993.764465332031,18,1,2944529,2,1,25,5,1,1160.89306640625,18,1,167.128601074219,167.128601074219
"8527",18723942,1727117,1,5,59,7,1,NA,18,1,2944669,1,5,59,7,1,NA,18,1,NA,NA
"8528",18726186,1727303,1,1,69,3,1,NA,18,1,2944731,1,1,70,3,1,NA,18,1,NA,NA
"8529",18726216,1727303,2,1,68,5,1,NA,18,1,2944731,2,1,69,5,1,NA,18,1,NA,NA
"8530",18727301,1727397,1,3,69,7,1,NA,18,1,2944871,1,3,70,7,1,NA,18,1,NA,NA
"8531",18728421,1727486,1,1,75,7,1,NA,18,1,2944944,1,1,76,7,1,NA,18,1,NA,NA
"8532",18728456,1727486,2,1,67,7,1,NA,18,1,2944944,2,1,68,7,1,NA,18,1,NA,NA
"8533",18729541,1727583,1,6,26,5,2,780,18,1,2945096,1,1,27,5,2,797.333312988281,18,1,17.3333129882812,17.3333129882812
"8534",18730663,1727672,1,2,63,7,1,NA,18,1,2945169,1,2,64,7,1,NA,18,1,NA,NA
"8535",18730698,1727672,2,2,62,7,1,NA,18,1,2945169,2,2,63,7,1,NA,18,1,NA,NA
"8536",18732909,1727869,1,1,54,7,1,NA,18,1,2945371,1,1,55,7,1,NA,18,1,NA,NA
"8537",18732933,1727869,2,1,55,7,2,NA,18,1,2945371,2,1,56,7,2,186.33332824707,18,1,NA,NA
"8538",18732968,1727869,1,6,29,7,1,NA,18,1,2945371,1,6,30,7,1,NA,18,1,NA,NA
"8539",18734022,1727958,1,1,66,7,1,NA,18,1,2945584,1,1,67,7,2,NA,18,1,NA,NA
"8540",18734057,1727958,2,1,64,4,1,140.83332824707,18,1,2945584,2,1,65,4,1,107.082374572754,18,1,-33.7509536743164,-33.7509536743164
"8541",18737382,1728237,1,2,23,2,1,606.666687011719,18,1,2946165,1,2,24,2,1,600.4619140625,18,1,-6.20477294921875,-6.20477294921875
"8542",18737412,1728237,2,2,21,3,1,733.564270019531,18,1,2946165,2,2,22,3,1,708.545043945312,18,1,-25.0192260742188,-25.0192260742188
"8543",18737757,1728261,2,6,26,5,1,713.405395507812,18,1,2946319,2,6,27,5,1,702.540405273438,18,1,-10.864990234375,-10.864990234375
"8544",18738133,1728296,2,2,25,4,1,1200.923828125,18,1,2946386,2,6,25,4,1,1200.923828125,18,1,0,0
"8545",18738508,1728326,1,1,38,4,1,2001.53967285156,18,1,2946521,1,1,39,4,1,1100.63928222656,18,1,-900.900390625,-900.900390625
"8546",18738532,1728326,2,1,35,4,1,379.166656494141,18,1,2946521,2,1,36,4,1,NA,18,1,NA,NA
"8547",18740731,1728512,2,3,72,7,1,NA,18,1,2947013,2,3,73,7,1,NA,18,1,NA,NA
"8548",18742971,1728709,2,4,30,5,1,65,18,1,2947099,2,4,31,5,1,60.6666679382324,18,1,-4.33333206176758,-4.33333206176758
"8549",18744109,1728792,2,5,27,7,1,121.333335876465,18,1,2947307,2,1,28,7,2,NA,18,1,NA,NA
"8550",18748589,1729179,2,3,60,7,1,NA,18,1,2947951,2,3,61,7,1,NA,18,1,NA,NA
"8551",18749704,1729268,2,3,65,5,1,NA,18,1,2948028,2,3,66,5,1,NA,18,1,NA,NA
"8552",18753051,1729543,2,3,59,7,1,333.666656494141,18,1,2948095,2,3,60,7,1,NA,18,1,NA,NA
"8553",18754171,1729632,2,6,25,4,1,1141.87841796875,18,1,2948168,2,6,26,4,1,1301.00073242188,18,1,159.122314453125,159.122314453125
"8554",18755291,1729721,2,3,86,4,2,NA,18,1,2948249,2,3,87,4,2,NA,18,1,NA,NA
"8555",18756417,1729829,2,3,67,7,1,NA,18,1,2948311,2,3,68,7,1,NA,18,1,NA,NA
"8556",18756441,1729829,1,6,31,7,1,550.333312988281,18,1,2948311,1,6,32,7,1,520,18,1,-30.3333129882812,-30.3333129882812
"8557",18762417,1730312,2,6,23,2,1,1200.923828125,18,1,2948451,2,6,24,2,1,1178.3388671875,18,1,-22.5849609375,-22.5849609375
"8558",18764258,1730479,1,1,27,2,1,925.712097167969,18,1,2948591,1,1,28,2,1,1701.30871582031,18,1,775.596618652344,775.596618652344
"8559",18764282,1730479,2,1,26,2,1,958.737487792969,18,1,2948591,2,1,27,2,1,958.737487792969,18,1,0,0
"8560",18764312,1730479,2,3,68,7,1,NA,18,1,2948591,2,3,69,7,1,NA,18,1,NA,NA
"8561",18765742,1730592,2,6,35,2,1,2251.73217773438,18,1,2948818,2,6,36,2,1,2331.79370117188,18,1,80.0615234375,80.0615234375
"8562",18766862,1730681,1,6,24,1,1,1460.33337402344,18,1,2948885,1,6,25,1,1,1681.29333496094,18,1,220.9599609375,220.9599609375
"8563",18767249,1730711,1,1,31,4,2,1000.76983642578,18,1,2948958,1,1,32,NA,NA,NA,4,1,NA,NA
"8564",18767273,1730711,2,1,27,5,2,830.638977050781,18,1,2948958,2,1,28,5,1,928.714416503906,4,1,98.075439453125,98.075439453125
"8565",18767648,1730746,2,1,35,5,1,70.0538864135742,18,1,2949091,2,1,36,4,1,75.8333358764648,18,1,5.77944946289062,5.77944946289062
"8566",18768733,1730843,2,6,32,2,1,1784.37268066406,18,1,2949385,2,6,33,2,1,1917.47497558594,18,1,133.102294921875,133.102294921875
"8567",18769101,1730878,2,6,39,2,1,NA,18,1,2949458,2,6,40,2,1,NA,18,1,NA,NA
"8568",18769489,1730908,1,1,31,2,1,1401.07775878906,18,1,2949539,1,1,32,2,1,1500,18,1,98.9222412109375,98.9222412109375
"8569",18769519,1730908,2,1,28,4,1,1116.50402832031,18,1,2949539,2,1,29,4,1,1166.66662597656,18,1,50.16259765625,50.16259765625
"8570",18769853,1730932,1,1,65,7,1,NA,18,1,2949679,1,1,66,7,1,NA,18,1,NA,NA
"8571",18769888,1730932,2,1,59,7,1,303.333343505859,18,1,2949679,2,1,60,7,1,312,18,1,8.66665649414062,8.66665649414062
"8572",18774326,1731319,2,4,56,7,1,NA,18,1,2949814,2,4,57,7,1,NA,18,1,NA,NA
"8573",18775446,1731408,2,1,31,4,2,1343.33337402344,18,1,2949881,2,1,32,4,1,NA,18,1,NA,NA
"8574",18775489,1731408,1,1,28,7,1,NA,18,1,2949881,1,1,29,7,1,NA,18,1,NA,NA
"8575",18776566,1731491,1,6,33,2,1,1638.26025390625,18,1,2950022,1,6,34,2,1,1671.28564453125,18,1,33.025390625,33.025390625
"8576",18779921,1731777,2,4,71,7,1,NA,18,1,2950103,2,4,72,NA,NA,NA,18,1,NA,NA
"8577",18779956,1731777,2,6,19,4,1,500.384918212891,18,1,2950189,2,2,20,4,1,640.780822753906,18,1,140.395904541016,140.395904541016
"8578",18782566,1731998,2,1,34,4,1,662.242980957031,18,1,2950324,2,1,35,4,1,637,18,1,-25.2429809570312,-25.2429809570312
"8579",18782906,1732021,2,4,43,7,1,NA,18,1,2950464,2,4,44,7,1,NA,18,1,NA,NA
"8580",18782949,1732021,2,6,76,7,1,NA,18,1,2950464,2,6,77,7,1,NA,18,1,NA,NA
"8581",18784402,1732153,2,1,29,4,2,941.416687011719,18,1,2950618,2,1,30,4,2,941.416687011719,18,1,0,0
"8582",18784437,1732153,1,1,26,4,1,1501.15478515625,18,1,2950618,1,1,27,4,1,1481.13940429688,18,1,-20.015380859375,-20.015380859375
"8583",18784771,1732188,2,3,81,7,1,NA,18,1,2950758,2,3,82,7,1,NA,18,1,NA,NA
"8584",18785158,1732218,2,2,24,4,1,1100.84680175781,18,1,2950839,2,1,26,4,1,1092,18,1,-8.8468017578125,-8.8468017578125
"8585",18785182,1732218,1,2,24,3,1,1150.88537597656,18,1,2950839,1,1,25,2,1,1252.9638671875,18,1,102.078491210938,102.078491210938
"8586",18786642,1732331,2,3,83,7,1,NA,18,1,2950979,2,3,84,7,1,NA,18,1,NA,NA
"8587",18788882,1732528,1,1,38,7,1,900.69287109375,18,1,2951045,1,1,39,7,1,1000.76983642578,18,1,100.076965332031,100.076965332031
"8588",18788912,1732528,2,1,36,5,1,325.250183105469,18,1,2951045,2,1,37,5,1,345.265594482422,18,1,20.0154113769531,20.0154113769531
"8589",18790003,1732617,1,1,58,5,1,NA,18,1,2951339,1,1,59,5,1,NA,18,1,NA,NA
"8590",18790038,1732617,2,1,58,5,1,NA,18,1,2951339,2,1,59,5,1,NA,18,1,NA,NA
"8591",18790062,1732617,1,6,20,4,1,NA,18,1,2951339,1,6,21,2,1,NA,18,1,NA,NA
"8592",18791492,1732749,1,1,29,3,1,1331.14514160156,18,1,2951541,1,1,30,3,1,1516.66662597656,18,1,185.521484375,185.521484375
"8593",18791522,1732749,2,1,31,6,1,303.333343505859,18,1,2951541,2,1,32,6,1,322.833343505859,18,1,19.5,19.5
"8594",18792618,1732838,1,1,26,7,1,1126.66662597656,18,1,2951967,1,1,27,7,1,1386.66662597656,18,1,260,260
"8595",18792642,1732838,2,1,24,4,1,476.666656494141,18,1,2951967,2,1,25,4,1,650,18,1,173.333343505859,173.333343505859
"8596",18794882,1733028,2,2,25,5,1,NA,18,1,2952246,2,2,26,5,1,NA,18,1,NA,NA
"8597",18795609,1733087,2,6,70,7,1,NA,18,1,2952459,2,6,71,7,1,NA,18,1,NA,NA
"8598",18796001,1733117,2,2,26,6,2,806.42822265625,18,1,2952521,2,2,27,6,2,1100.84680175781,18,1,294.418579101562,294.418579101562
"8599",18796729,1733176,1,1,44,4,1,1040,18,1,2952807,1,1,45,4,1,1083.33337402344,18,1,43.3333740234375,43.3333740234375
"8600",18796753,1733176,2,1,41,4,1,903.695190429688,18,1,2952807,2,1,42,4,1,458.352600097656,18,1,-445.342590332031,-445.342590332031
"8601",18796788,1733176,2,0,15,5,1,21.6666660308838,18,1,2952807,2,6,16,4,1,26,18,1,4.33333396911621,4.33333396911621
"8602",18798969,1733362,1,1,65,7,1,NA,18,1,2953099,1,1,66,7,1,NA,18,1,NA,NA
"8603",18798993,1733362,2,1,59,7,1,NA,18,1,2953099,2,1,60,7,1,NA,18,1,NA,NA
"8604",18800076,1733451,1,1,51,7,1,NA,18,1,2953234,1,1,52,7,1,NA,18,1,NA,NA
"8605",18800106,1733451,2,1,39,7,1,NA,18,1,2953234,2,1,40,7,1,NA,18,1,NA,NA
"8606",18800149,1733451,1,6,19,7,1,NA,18,1,2953234,1,6,20,7,1,NA,18,1,NA,NA
"8607",18800173,1733451,2,6,17,7,1,151.66667175293,18,1,2953234,2,6,18,7,1,433.333343505859,18,1,281.66667175293,281.66667175293
"8608",18801196,1733559,1,1,70,7,1,NA,18,1,2953668,1,1,71,7,1,NA,18,1,NA,NA
"8609",18801226,1733559,2,1,68,7,1,NA,18,1,2953668,2,1,69,7,1,NA,18,1,NA,NA
"8610",18803431,1733737,2,6,31,3,1,984.721801757812,18,1,2953811,2,2,32,3,1,937.721313476562,18,1,-47.00048828125,-47.00048828125
"8611",18805671,1733923,2,6,27,6,1,1200.923828125,18,1,2953889,2,6,28,6,1,1301.00073242188,18,1,100.076904296875,100.076904296875
"8612",18806821,1734016,2,1,57,7,1,NA,18,1,2953951,2,3,58,7,1,NA,18,1,NA,NA
"8613",18813518,1734571,1,1,62,7,1,1166.66662597656,18,1,2954389,1,1,63,7,1,NA,18,1,NA,NA
"8614",18814638,1734679,2,6,61,7,1,312,18,1,2954524,2,6,62,7,1,NA,18,1,NA,NA
"8615",18816878,1734857,1,1,38,7,1,975,18,1,2954591,1,1,39,7,1,1029.45751953125,18,1,54.45751953125,54.45751953125
"8616",18816908,1734857,2,1,34,7,1,156,18,1,2954591,2,1,35,7,1,242.66667175293,18,1,86.6666717529297,86.6666717529297
"8617",18817998,1734946,1,1,31,5,1,1000.76983642578,18,1,2954885,1,1,32,5,1,1733.33337402344,18,1,732.563537597656,732.563537597656
"8618",18818021,1734946,2,1,25,5,1,NA,18,1,2954885,2,1,26,5,1,177.66667175293,18,1,NA,NA
"8619",18819117,1735047,1,1,48,7,1,866.666687011719,18,1,2955164,1,1,49,7,1,1213.33337402344,18,1,346.666687011719,346.666687011719
"8620",18819141,1735047,2,1,45,7,1,154.118560791016,18,1,2955164,2,1,46,7,1,195,18,1,40.8814392089844,40.8814392089844
"8621",18819176,1735047,1,6,19,5,1,880.677429199219,18,1,2955164,1,6,20,5,1,1100.84680175781,18,1,220.169372558594,220.169372558594
"8622",18820239,1735136,2,1,71,7,2,NA,18,1,2955458,2,1,72,7,1,NA,18,1,NA,NA
"8623",18820263,1735136,1,1,74,NA,NA,NA,18,1,2955539,1,1,75,NA,NA,NA,18,1,NA,NA
"8624",18821359,1735233,1,1,51,7,1,NA,18,1,2955601,1,1,52,7,1,615.333312988281,18,1,NA,NA
"8625",18821383,1735233,2,1,47,5,1,NA,18,1,2955601,2,1,48,5,1,123.5,18,1,NA,NA
"8626",18823629,1735411,2,1,48,7,1,286,18,1,2955954,2,1,49,7,2,442,18,1,156,156
"8627",18824706,1735519,2,6,24,7,2,NA,18,1,2956241,2,6,25,7,2,NA,18,1,NA,NA
"8628",18825826,1735608,2,5,29,7,2,NA,18,1,2956381,2,5,30,7,2,NA,18,1,NA,NA
"8629",18825893,1735608,2,6,16,7,2,NA,18,1,2956381,2,6,17,7,2,NA,18,1,NA,NA
"8630",18826946,1735691,1,1,54,7,1,1978.16662597656,18,1,2956594,1,1,55,7,1,1407.25,18,1,-570.916625976562,-570.916625976562
"8631",18826989,1735691,2,1,60,4,1,NA,18,1,2956594,2,1,61,4,1,NA,18,1,NA,NA
"8632",18828078,1735799,1,1,44,2,1,NA,18,1,2956748,1,1,45,2,1,NA,18,1,NA,NA
"8633",18828132,1735799,1,6,17,4,1,75.8333358764648,18,1,2956829,1,6,18,4,1,NA,18,1,NA,NA
"8634",18831427,1736078,1,1,63,7,1,NA,18,1,2957035,1,1,64,7,1,NA,18,1,NA,NA
"8635",18831451,1736078,2,1,62,7,1,NA,18,1,2957035,2,1,63,7,1,NA,18,1,NA,NA
"8636",18832547,1736167,1,1,27,7,2,NA,18,1,2957175,1,1,28,7,1,641.333312988281,18,1,NA,NA
"8637",18832571,1736167,2,1,23,4,2,NA,18,1,2957175,2,1,24,4,2,NA,18,1,NA,NA
"8638",18834043,1736299,1,1,29,5,2,1200.923828125,18,1,2957396,1,1,30,5,2,1398.07543945312,18,1,197.151611328125,197.151611328125
"8639",18834078,1736299,2,1,33,5,2,164.66667175293,18,1,2957396,2,1,34,5,2,173.33332824707,18,1,8.66665649414062,8.66665649414062
"8640",18834787,1736353,2,1,33,5,1,600.4619140625,18,1,2957531,2,1,34,5,1,700.538879394531,18,1,100.076965332031,100.076965332031
"8641",18834817,1736353,1,1,26,7,1,3445,18,1,2957531,1,1,27,7,1,2166.66674804688,18,1,-1278.33325195312,-1278.33325195312
"8642",18835902,1736442,2,3,80,7,2,NA,18,1,2957817,2,3,81,7,1,NA,18,1,NA,NA
"8643",18842623,1737007,1,4,42,4,1,921.916687011719,18,1,2958023,1,4,43,4,1,914.160522460938,18,1,-7.75616455078125,-7.75616455078125
"8644",18847102,1737376,1,1,37,3,1,1301.00073242188,18,1,2958104,1,1,38,3,1,1511.16247558594,18,1,210.161743164062,210.161743164062
"8645",18847137,1737376,2,1,25,4,1,NA,18,1,2958104,2,1,26,4,1,NA,18,1,NA,NA
"8646",18849342,1737562,1,1,32,4,1,1386.06628417969,18,1,2958384,1,1,32,4,1,1312.00927734375,18,1,-74.0570068359375,-74.0570068359375
"8647",18849377,1737562,2,1,33,5,1,NA,18,1,2958384,2,1,34,5,1,NA,18,1,NA,NA
"8648",18853811,1737937,2,6,81,7,1,NA,18,1,2958961,2,6,82,7,1,NA,18,1,NA,NA
"8649",18853846,1737937,2,5,79,7,1,NA,18,1,2958961,2,3,80,7,1,NA,18,1,NA,NA
"8650",18857183,1738216,1,6,39,5,1,888.333312988281,18,1,2959259,1,6,40,5,1,975,18,1,86.6666870117188,86.6666870117188
"8651",18857558,1738259,1,6,25,3,1,1100.84680175781,18,1,2959321,1,6,26,3,1,1226.33337402344,18,1,125.486572265625,125.486572265625
"8652",18863892,1738771,1,1,38,NA,NA,NA,18,1,2959399,1,1,39,NA,NA,NA,18,1,NA,NA
"8653",18863922,1738771,2,1,33,4,1,NA,18,1,2959399,2,1,34,4,1,NA,18,1,NA,NA
"8654",18865011,1738879,2,3,56,5,1,NA,18,1,2959607,2,3,57,5,1,NA,18,1,NA,NA
"8655",18866131,1738968,2,3,79,7,1,NA,18,1,2959674,2,3,80,7,1,NA,18,1,NA,NA
"8656",18867251,1739069,2,3,76,4,1,NA,18,1,2959747,2,2,77,4,1,NA,18,1,NA,NA
"8657",18867286,1739069,1,5,66,5,1,NA,18,1,2959747,1,2,67,5,1,NA,18,1,NA,NA
"8658",18868371,1739158,1,1,34,4,1,NA,18,1,2959895,1,1,35,NA,NA,NA,18,1,NA,NA
"8659",18868401,1739158,2,1,33,4,1,450.666656494141,18,1,2959895,2,1,34,4,1,386.297149658203,18,1,-64.3695068359375,-64.3695068359375
"8660",18869491,1739247,1,1,69,4,1,NA,18,1,2960176,1,1,70,4,1,NA,18,1,NA,NA
"8661",18869521,1739247,2,1,68,4,1,NA,18,1,2960176,2,1,69,4,1,NA,18,1,NA,NA
"8662",18870619,1739336,1,6,37,7,1,NA,18,1,2960311,1,6,38,7,1,NA,18,1,NA,NA
"8663",18871739,1739433,1,1,54,5,1,1401.07775878906,18,1,2960389,1,1,55,5,1,1542.18627929688,18,1,141.108520507812,141.108520507812
"8664",18871763,1739433,2,1,47,5,1,190.66667175293,18,1,2960389,2,1,48,5,1,203.66667175293,18,1,13,13
"8665",18871798,1739433,2,6,23,4,1,559,18,1,2960389,2,6,24,4,1,606.666687011719,18,1,47.6666870117188,47.6666870117188
"8666",18871828,1739433,2,6,22,4,1,606.666687011719,18,1,2960389,2,6,23,4,1,671.666687011719,18,1,65,65
"8667",18876218,1739808,2,3,61,7,1,NA,18,1,2960737,2,3,62,7,1,NA,18,1,NA,NA
"8668",18877338,1739891,1,1,35,7,2,NA,18,1,2960818,1,1,36,NA,NA,NA,18,1,NA,NA
"8669",18877362,1739891,2,1,30,4,1,400.307922363281,18,1,2960818,2,1,31,4,1,467.359527587891,18,1,67.0516052246094,67.0516052246094
"8670",18880681,1740172,2,6,23,7,1,NA,18,1,2961091,2,6,24,7,1,NA,18,1,NA,NA
"8671",18881807,1740261,1,1,73,7,1,NA,18,1,2961237,1,1,74,7,1,NA,18,1,NA,NA
"8672",18881831,1740261,2,1,60,7,1,NA,18,1,2961237,2,1,61,7,1,NA,18,1,NA,NA
"8673",18882927,1740369,2,4,70,7,1,NA,18,1,2961385,2,4,71,7,2,NA,18,1,NA,NA
"8674",18884059,1740458,2,2,40,4,1,99.6666641235352,18,1,2961458,2,2,41,4,1,104,18,1,4.33333587646484,4.33333587646484
"8675",18884083,1740458,1,6,16,5,1,160.33332824707,18,1,2961458,1,6,17,5,1,541.666687011719,18,1,381.333358764648,381.333358764648
"8676",18884148,1740458,1,2,39,5,1,2383.33325195312,18,1,2961458,1,2,40,NA,NA,NA,18,1,NA,NA
"8677",18887406,1740733,2,6,78,5,1,NA,18,1,2961741,2,6,79,5,1,NA,18,1,NA,NA
"8678",18888526,1740822,2,4,37,4,1,NA,18,1,2961814,2,4,38,2,1,1300,18,1,NA,NA
"8679",18888569,1740822,1,6,16,5,1,NA,18,1,2961881,1,6,17,5,1,NA,18,1,NA,NA
"8680",18889646,1740911,1,1,58,5,1,1216.02954101562,18,1,2962101,1,1,59,5,1,NA,18,1,NA,NA
"8681",18889689,1740911,2,1,55,7,1,1531.17785644531,18,1,2962101,2,1,56,7,1,NA,18,1,NA,NA
"8682",18891888,1741101,2,3,69,7,1,NA,18,1,2962241,2,3,70,7,1,NA,18,1,NA,NA
"8683",18893007,1741209,2,3,68,7,1,NA,18,1,2962314,2,5,69,7,1,NA,18,1,NA,NA
"8684",18895247,1741381,2,4,66,5,1,NA,18,1,2962381,2,4,67,5,1,NA,18,1,NA,NA
"8685",18896367,1741489,1,1,68,7,1,NA,18,1,2962454,1,1,69,7,1,NA,18,1,NA,NA
"8686",18896391,1741489,2,1,65,7,1,NA,18,1,2962454,2,1,66,7,1,NA,18,1,NA,NA
"8687",18897487,1741578,1,1,30,5,1,1300,18,1,2962594,1,5,31,5,1,1210.93151855469,18,1,-89.0684814453125,-89.0684814453125
"8688",18897517,1741578,2,1,30,5,1,221,18,1,2962667,2,5,31,5,1,NA,18,1,NA,NA
"8689",18898602,1741667,1,1,40,5,2,NA,18,1,2962829,1,1,41,5,1,NA,18,1,NA,NA
"8690",18898637,1741667,2,1,39,4,1,866.666687011719,18,1,2962829,2,1,40,4,1,900.69287109375,18,1,34.0261840820312,34.0261840820312
"8691",18898661,1741667,1,6,18,7,1,780,18,1,2962829,1,6,19,NA,NA,NA,18,1,NA,NA
"8692",18900836,1741853,1,6,29,4,1,866.666687011719,18,1,2963108,1,2,30,4,1,NA,18,1,NA,NA
"8693",18903088,1742043,2,6,31,2,2,216.66667175293,18,1,2963175,2,6,32,2,1,NA,18,1,NA,NA
"8694",18904203,1742132,2,5,36,7,1,NA,18,1,2963329,2,5,37,7,1,216.66667175293,18,1,NA,NA
"8695",18905323,1742221,1,2,37,7,2,NA,18,1,2963671,1,2,38,7,2,NA,18,1,NA,NA
"8696",18905358,1742221,2,2,30,7,1,NA,18,1,2963671,2,2,31,7,2,NA,18,1,NA,NA
"8697",18906443,1742329,1,1,45,5,1,2084.603515625,18,1,2964023,1,1,46,5,1,1851.42419433594,18,1,-233.179321289062,-233.179321289062
"8698",18906478,1742329,2,1,39,2,1,1649.26867675781,18,1,2964023,2,1,40,2,1,1706.31262207031,18,1,57.0439453125,57.0439453125
"8699",18908683,1742507,1,3,65,7,1,NA,18,1,2964171,1,3,66,7,1,NA,18,1,NA,NA
"8700",18909809,1742604,1,1,53,5,1,NA,18,1,2964244,1,1,54,5,1,NA,18,1,NA,NA
"8701",18909833,1742604,2,1,49,5,1,NA,18,1,2964244,2,1,50,5,1,NA,18,1,NA,NA
"8702",18909868,1742604,1,6,20,4,1,749.666687011719,18,1,2964244,1,6,21,4,1,NA,18,1,NA,NA
"8703",18909892,1742604,1,6,18,5,1,403,18,1,2964244,1,6,19,5,1,585,18,1,182,182
"8704",18909922,1742604,2,6,18,5,1,651.501159667969,18,1,2964244,2,6,19,5,1,456.083343505859,18,1,-195.417816162109,-195.417816162109
"8705",18912036,1742787,2,3,66,5,1,NA,18,1,2964619,2,3,67,5,1,NA,18,1,NA,NA
